customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure,is_female,has_churned,has_internet,has_phone,has_phone_and_internet,partner_dependents,monthly_average,validate,phone_details,rounded_tenure,type_of_service
5248-YGIJN,Male,0,Yes,No,2,1,2,Credit card (automatic),90.25,6369.45,No,71.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,70.58,FALSE,Two or More Lines,71.0,internet+phone
5249-QYHEX,Female,0,Yes,Yes,2,0,2,Mailed check,24.8,1024.7,No,41.0,TRUE,FALSE,FALSE,TRUE,FALSE,3,41.32,FALSE,Two or More Lines,41.0,phone
5256-SKJGO,Female,0,Yes,Yes,0,1,2,Electronic check,54.6,3423.5,No,63.0,TRUE,FALSE,TRUE,FALSE,FALSE,3,62.7,FALSE,No Phone Service,63.0,internet
5260-UMPWX,Female,0,Yes,Yes,1,0,0,Credit card (automatic),20.25,493.95,No,24.0,TRUE,FALSE,FALSE,TRUE,FALSE,3,24.39,FALSE,One Line,24.0,phone
5261-QSHQM,Female,0,No,No,0,1,0,Electronic check,24.45,86.6,Yes,4.0,TRUE,TRUE,TRUE,FALSE,FALSE,0,3.54,FALSE,No Phone Service,4.0,internet
5266-PFRQK,Male,0,Yes,Yes,1,0,1,Credit card (automatic),20.85,1071.6,No,51.0,FALSE,FALSE,FALSE,TRUE,FALSE,3,51.4,FALSE,One Line,51.0,phone
5268-DSMNQ,Female,1,Yes,No,2,2,1,Credit card (automatic),97.95,5936.55,No,61.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,60.61,FALSE,Two or More Lines,61.0,internet+phone
5269-NRGDP,Male,0,Yes,Yes,1,1,1,Electronic check,73.15,3088.25,No,42.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,42.22,FALSE,One Line,42.0,internet+phone
5271-DBYSJ,Male,1,No,No,1,2,0,Credit card (automatic),79.15,827.7,No,10.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,10.46,FALSE,One Line,10.0,internet+phone
5271-YNWVR,Male,0,Yes,Yes,2,2,2,Electronic check,113.15,7856,Yes,69.0,FALSE,TRUE,TRUE,TRUE,TRUE,3,69.43,FALSE,Two or More Lines,69.0,internet+phone
5274-XHAKY,Female,0,Yes,Yes,2,2,0,Bank transfer (automatic),94.3,3893.6,No,41.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,41.29,FALSE,Two or More Lines,41.0,internet+phone
5275-PMFUT,Male,0,Yes,Yes,0,1,2,Credit card (automatic),64.8,4719.75,No,73.0,FALSE,FALSE,TRUE,FALSE,FALSE,3,72.84,FALSE,No Phone Service,73.0,internet
5275-SQEIZ,Male,0,No,No,1,2,0,Mailed check,80.85,80.85,Yes,1.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,1,FALSE,One Line,1.0,internet+phone
5276-KQWHG,Female,1,No,No,1,2,0,Electronic check,69.6,131.65,Yes,2.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,1.89,FALSE,One Line,2.0,internet+phone
5277-ZLOOR,Female,1,No,No,2,2,0,Electronic check,85.55,187.45,Yes,2.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,2.19,FALSE,Two or More Lines,2.0,internet+phone
5278-PNYOX,Female,0,No,No,1,2,2,Credit card (automatic),100.65,4917.75,No,49.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,48.86,FALSE,One Line,49.0,internet+phone
5281-BUZGT,Male,1,No,No,2,2,0,Electronic check,90.85,3186.7,Yes,35.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,35.08,FALSE,Two or More Lines,35.0,internet+phone
5285-MVEHD,Female,0,Yes,No,1,2,1,Credit card (automatic),105.6,6068.65,No,57.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,57.47,FALSE,One Line,57.0,internet+phone
5286-YHCVC,Male,0,Yes,No,2,2,2,Bank transfer (automatic),104.8,7470.1,No,71.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,71.28,FALSE,Two or More Lines,71.0,internet+phone
5287-QWLKY,Male,1,Yes,Yes,2,2,0,Credit card (automatic),105.1,7548.1,Yes,72.0,FALSE,TRUE,TRUE,TRUE,TRUE,3,71.82,FALSE,Two or More Lines,72.0,internet+phone
5288-AHOUP,Male,1,No,No,1,2,0,Electronic check,78.5,874.2,No,11.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,11.14,FALSE,One Line,11.0,internet+phone
5293-WXJAK,Female,1,Yes,No,2,2,0,Bank transfer (automatic),104.05,1133.65,Yes,11.0,TRUE,TRUE,TRUE,TRUE,TRUE,1,10.9,FALSE,Two or More Lines,11.0,internet+phone
5294-CDGWY,Male,0,Yes,Yes,0,1,1,Electronic check,59.3,3014.65,Yes,51.0,FALSE,TRUE,TRUE,FALSE,FALSE,3,50.84,FALSE,No Phone Service,51.0,internet
5294-DMSFH,Female,0,Yes,Yes,1,2,0,Credit card (automatic),87.8,2621.75,No,30.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,29.86,FALSE,One Line,30.0,internet+phone
5294-IMHHT,Male,0,Yes,No,2,2,1,Bank transfer (automatic),97.75,5043.2,No,52.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,51.59,FALSE,Two or More Lines,52.0,internet+phone
5295-PCJOO,Male,0,No,Yes,1,1,0,Electronic check,49.4,184.4,Yes,4.0,FALSE,TRUE,TRUE,TRUE,TRUE,2,3.73,FALSE,One Line,4.0,internet+phone
5296-BFCYD,Male,0,Yes,Yes,1,0,2,Mailed check,20.1,936.85,No,47.0,FALSE,FALSE,FALSE,TRUE,FALSE,3,46.61,FALSE,One Line,47.0,phone
5296-PSYVW,Female,0,Yes,No,2,0,2,Electronic check,24.55,1750.7,No,71.0,TRUE,FALSE,FALSE,TRUE,FALSE,1,71.31,FALSE,Two or More Lines,71.0,phone
5297-MDOIR,Female,0,Yes,No,1,2,1,Credit card (automatic),81.15,5224.5,No,64.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,64.38,FALSE,One Line,64.0,internet+phone
5298-GSTLM,Female,1,No,No,2,2,1,Bank transfer (automatic),101.4,6176.6,No,61.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,60.91,FALSE,Two or More Lines,61.0,internet+phone
5299-RULOA,Female,0,Yes,Yes,2,2,0,Electronic check,100.25,1064.65,Yes,11.0,TRUE,TRUE,TRUE,TRUE,TRUE,3,10.62,FALSE,Two or More Lines,11.0,internet+phone
5299-SJCZT,Male,0,No,No,2,2,0,Bank transfer (automatic),101.55,298.35,Yes,3.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,2.94,FALSE,Two or More Lines,3.0,internet+phone
5301-GAUUY,Male,0,No,No,2,2,0,Bank transfer (automatic),80.35,2596.15,Yes,32.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,32.31,FALSE,Two or More Lines,32.0,internet+phone
5302-BDJNT,Male,0,No,No,2,2,0,Electronic check,95.5,3418.2,No,36.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,35.79,FALSE,Two or More Lines,36.0,internet+phone
5304-EFJLP,Male,1,Yes,No,2,2,2,Bank transfer (automatic),111.65,8022.85,No,72.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,71.86,FALSE,Two or More Lines,72.0,internet+phone
5306-BVTKJ,Male,0,Yes,Yes,1,1,1,Credit card (automatic),55.8,2651.2,No,48.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,47.51,FALSE,One Line,48.0,internet+phone
5307-DZCVC,Female,1,Yes,No,2,2,0,Credit card (automatic),85.95,2628.6,Yes,31.0,TRUE,TRUE,TRUE,TRUE,TRUE,1,30.58,FALSE,Two or More Lines,31.0,internet+phone
5307-UVGNB,Female,0,Yes,Yes,0,1,0,Bank transfer (automatic),48.7,2495.2,No,51.0,TRUE,FALSE,TRUE,FALSE,FALSE,3,51.24,FALSE,No Phone Service,51.0,internet
5309-TAIKL,Female,0,No,No,1,1,0,Bank transfer (automatic),62.8,418.3,No,7.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,6.66,FALSE,One Line,7.0,internet+phone
5310-NOOVA,Male,0,No,No,1,0,2,Electronic check,19.95,907.05,No,45.0,FALSE,FALSE,FALSE,TRUE,FALSE,0,45.47,FALSE,One Line,45.0,phone
5311-IHLEI,Male,0,No,No,0,1,0,Bank transfer (automatic),50.95,605.75,No,12.0,FALSE,FALSE,TRUE,FALSE,FALSE,0,11.89,FALSE,No Phone Service,12.0,internet
5312-IRCFR,Female,0,Yes,Yes,2,2,1,Electronic check,92.85,5980.75,No,64.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,64.41,FALSE,Two or More Lines,64.0,internet+phone
5312-TSZVC,Female,0,No,Yes,1,0,1,Mailed check,19.65,270.6,No,14.0,TRUE,FALSE,FALSE,TRUE,FALSE,2,13.77,FALSE,One Line,14.0,phone
5312-UXESG,Female,0,No,No,2,2,0,Bank transfer (automatic),98.05,3990.6,No,41.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,40.7,FALSE,Two or More Lines,41.0,internet+phone
5313-FPXWG,Male,0,No,No,2,0,1,Bank transfer (automatic),24.6,1266.4,No,51.0,FALSE,FALSE,FALSE,TRUE,FALSE,0,51.48,FALSE,Two or More Lines,51.0,phone
5315-CKEQK,Male,1,Yes,Yes,2,1,1,Electronic check,51,1381.8,No,27.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,27.09,FALSE,Two or More Lines,27.0,internet+phone
5317-FLPJF,Female,0,No,No,0,1,2,Bank transfer (automatic),61.35,4193.4,No,68.0,TRUE,FALSE,TRUE,FALSE,FALSE,0,68.35,FALSE,No Phone Service,68.0,internet
5318-IXUZF,Female,0,No,No,1,2,0,Bank transfer (automatic),87.15,183.75,Yes,2.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,2.11,FALSE,One Line,2.0,internet+phone
5318-YKDPV,Male,0,Yes,Yes,1,1,2,Credit card (automatic),79.15,3566.6,No,45.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,45.06,FALSE,One Line,45.0,internet+phone
5320-BRKGK,Female,0,Yes,Yes,2,1,2,Mailed check,75.8,4415.75,No,58.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,58.26,FALSE,Two or More Lines,58.0,internet+phone
5321-NTRKC,Male,0,Yes,Yes,2,1,2,Bank transfer (automatic),79.85,5234.95,No,66.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,65.56,FALSE,Two or More Lines,66.0,internet+phone
5322-TEUJK,Female,0,Yes,Yes,2,2,2,Bank transfer (automatic),114.6,8100.25,No,71.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,70.68,FALSE,Two or More Lines,71.0,internet+phone
5322-ZSMZY,Male,0,Yes,Yes,2,0,2,Mailed check,25.75,755.6,No,29.0,FALSE,FALSE,FALSE,TRUE,FALSE,3,29.34,FALSE,Two or More Lines,29.0,phone
5324-KTGCG,Male,0,Yes,No,1,0,1,Electronic check,20.85,1539.75,No,74.0,FALSE,FALSE,FALSE,TRUE,FALSE,1,73.85,FALSE,One Line,74.0,phone
5325-UWTWJ,Male,0,Yes,No,2,2,0,Credit card (automatic),90.55,2929.75,No,32.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,32.36,FALSE,Two or More Lines,32.0,internet+phone
5327-CNLUQ,Male,0,Yes,No,2,2,2,Bank transfer (automatic),96.9,4473.45,No,46.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,46.17,FALSE,Two or More Lines,46.0,internet+phone
5327-XOKKY,Male,1,Yes,No,2,1,2,Credit card (automatic),73.45,5329,No,73.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,72.55,FALSE,Two or More Lines,73.0,internet+phone
5329-KRDTM,Male,1,Yes,No,2,1,2,Credit card (automatic),77.35,5396.25,No,70.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,69.76,FALSE,Two or More Lines,70.0,internet+phone
5331-RGMTT,Male,1,Yes,No,2,2,0,Credit card (automatic),99.05,5295.7,No,53.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,53.46,FALSE,Two or More Lines,53.0,internet+phone
5334-AFQJB,Male,1,No,No,2,0,2,Credit card (automatic),25.1,1789.9,No,71.0,FALSE,FALSE,FALSE,TRUE,FALSE,0,71.31,FALSE,Two or More Lines,71.0,phone
5334-JLAXU,Female,0,Yes,No,2,2,0,Credit card (automatic),94.1,5475.9,No,58.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,58.19,FALSE,Two or More Lines,58.0,internet+phone
5336-UFNZP,Female,1,Yes,Yes,2,2,1,Electronic check,107.45,7047.5,No,66.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,65.59,FALSE,Two or More Lines,66.0,internet+phone
5337-IIWKZ,Male,0,Yes,Yes,0,1,0,Electronic check,44.85,1442.6,No,32.0,FALSE,FALSE,TRUE,FALSE,FALSE,3,32.16,FALSE,No Phone Service,32.0,internet
5338-YHWYT,Male,0,No,Yes,1,1,2,Credit card (automatic),61.45,2302.35,No,37.0,FALSE,FALSE,TRUE,TRUE,TRUE,2,37.47,FALSE,One Line,37.0,internet+phone
5339-PXDVH,Male,0,No,No,2,2,0,Electronic check,90.65,367.95,No,4.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,4.06,FALSE,Two or More Lines,4.0,internet+phone
5339-TJFEK,Male,0,Yes,Yes,2,2,0,Electronic check,105.5,6487.2,No,61.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,61.49,FALSE,Two or More Lines,61.0,internet+phone
5343-SGUBI,Female,0,No,No,2,2,1,Mailed check,80.2,4297.6,No,54.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,53.59,FALSE,Two or More Lines,54.0,internet+phone
5345-BMKWB,Male,0,Yes,No,1,0,0,Mailed check,20.25,158.35,No,8.0,FALSE,FALSE,FALSE,TRUE,FALSE,1,7.82,FALSE,One Line,8.0,phone
5346-BZCHP,Female,0,Yes,Yes,1,0,2,Mailed check,19.4,1346.2,No,69.0,TRUE,FALSE,FALSE,TRUE,FALSE,3,69.39,FALSE,One Line,69.0,phone
5348-CAGXB,Male,0,No,No,2,2,0,Electronic check,89.55,1021.75,No,11.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,11.41,FALSE,Two or More Lines,11.0,internet+phone
5349-AZPEW,Female,0,Yes,Yes,0,1,0,Mailed check,25.05,125.5,No,5.0,TRUE,FALSE,TRUE,FALSE,FALSE,3,5.01,FALSE,No Phone Service,5.0,internet
5349-IECLD,Male,0,No,No,1,2,0,Electronic check,94.95,178.1,Yes,2.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,1.88,FALSE,One Line,2.0,internet+phone
5351-QESIO,Male,0,No,Yes,0,1,0,Mailed check,24.2,24.2,No,1.0,FALSE,FALSE,TRUE,FALSE,FALSE,2,1,FALSE,No Phone Service,1.0,internet
5353-WILCI,Female,0,No,No,1,1,0,Electronic check,56.05,1522.65,No,27.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,27.17,FALSE,One Line,27.0,internet+phone
5356-CSVSQ,Female,0,No,No,2,1,0,Electronic check,64.6,174.2,No,3.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,2.7,FALSE,Two or More Lines,3.0,internet+phone
5356-KZCKT,Male,0,No,No,2,0,2,Credit card (automatic),24.45,1513.6,No,62.0,FALSE,FALSE,FALSE,TRUE,FALSE,0,61.91,FALSE,Two or More Lines,62.0,phone
5356-RHIPP,Male,0,No,No,1,0,0,Mailed check,20.2,20.2,Yes,1.0,FALSE,TRUE,FALSE,TRUE,FALSE,0,1,FALSE,One Line,1.0,phone
5357-TZHPP,Male,1,No,No,2,2,0,Credit card (automatic),84.4,732.5,Yes,9.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,8.68,FALSE,Two or More Lines,9.0,internet+phone
5360-LJCNJ,Female,0,Yes,No,2,2,2,Bank transfer (automatic),105.15,7555,No,72.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,71.85,FALSE,Two or More Lines,72.0,internet+phone
5360-XGYAZ,Male,0,Yes,Yes,0,1,2,Bank transfer (automatic),65.65,4664.5,No,71.0,FALSE,FALSE,TRUE,FALSE,FALSE,3,71.05,FALSE,No Phone Service,71.0,internet
5364-EVNIB,Male,0,No,No,1,2,0,Electronic check,79.8,973.45,Yes,12.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,12.2,FALSE,One Line,12.0,internet+phone
5364-XYIRR,Male,0,Yes,No,2,2,0,Electronic check,94.65,4812.75,Yes,51.0,FALSE,TRUE,TRUE,TRUE,TRUE,1,50.85,FALSE,Two or More Lines,51.0,internet+phone
5365-LLFYV,Female,0,No,No,1,1,0,Mailed check,45.85,105.6,No,2.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,2.3,FALSE,One Line,2.0,internet+phone
5366-IJEQJ,Male,0,No,No,2,2,0,Electronic check,88.7,1761.45,Yes,20.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,19.86,FALSE,Two or More Lines,20.0,internet+phone
5366-OBVMR,Female,0,Yes,No,1,1,0,Mailed check,50.3,908.75,No,18.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,18.07,FALSE,One Line,18.0,internet+phone
5370-IIVVL,Male,0,No,No,2,2,1,Credit card (automatic),104.5,3778,No,36.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,36.15,FALSE,Two or More Lines,36.0,internet+phone
5371-VYLSX,Female,1,No,No,2,2,0,Electronic check,83.4,4113.7,No,49.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,49.32,FALSE,Two or More Lines,49.0,internet+phone
5372-FBKBN,Female,0,No,Yes,1,0,0,Mailed check,20.75,452.2,No,22.0,TRUE,FALSE,FALSE,TRUE,FALSE,2,21.79,FALSE,One Line,22.0,phone
5373-SFODM,Male,1,Yes,No,2,2,0,Credit card (automatic),85.25,3132.75,Yes,37.0,FALSE,TRUE,TRUE,TRUE,TRUE,1,36.75,FALSE,Two or More Lines,37.0,internet+phone
5375-XLDOF,Male,0,Yes,Yes,2,2,2,Bank transfer (automatic),114.35,7665.8,No,67.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,67.04,FALSE,Two or More Lines,67.0,internet+phone
5376-DEQCP,Female,0,No,No,1,2,0,Electronic check,70.6,70.6,Yes,1.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,FALSE,One Line,1.0,internet+phone
5376-PCKNB,Male,0,Yes,Yes,2,2,1,Credit card (automatic),104.45,7459,No,71.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,71.41,FALSE,Two or More Lines,71.0,internet+phone
5377-NDTOU,Female,0,Yes,Yes,2,1,2,Mailed check,91.05,6293.75,No,69.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,69.12,FALSE,Two or More Lines,69.0,internet+phone
5378-IKEEG,Female,0,No,No,0,1,0,Electronic check,35.75,35.75,Yes,1.0,TRUE,TRUE,TRUE,FALSE,FALSE,0,1,FALSE,No Phone Service,1.0,internet
5380-AFSSK,Female,0,No,No,2,2,0,Mailed check,93.9,486.85,Yes,5.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,5.18,FALSE,Two or More Lines,5.0,internet+phone
5380-WJKOV,Male,0,No,No,2,2,0,Electronic check,106.35,3549.25,Yes,33.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,33.37,FALSE,Two or More Lines,33.0,internet+phone
5380-XPJNZ,Female,0,No,No,1,0,1,Mailed check,20.05,678.2,No,34.0,TRUE,FALSE,FALSE,TRUE,FALSE,0,33.83,FALSE,One Line,34.0,phone
5382-SOYZL,Male,0,No,No,2,2,0,Electronic check,95.1,2162.6,No,23.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,22.74,FALSE,Two or More Lines,23.0,internet+phone
5382-TEMLV,Male,0,No,No,1,1,0,Bank transfer (automatic),50.9,2298.55,No,45.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,45.16,FALSE,One Line,45.0,internet+phone
5383-MMTWC,Female,1,Yes,No,2,2,0,Electronic check,84,613.4,Yes,7.0,TRUE,TRUE,TRUE,TRUE,TRUE,1,7.3,FALSE,Two or More Lines,7.0,internet+phone
5384-ZTTWP,Female,0,Yes,Yes,1,0,0,Mailed check,19.8,272.95,No,14.0,TRUE,FALSE,FALSE,TRUE,FALSE,3,13.79,FALSE,One Line,14.0,phone
5385-SUIRI,Male,1,Yes,No,2,2,0,Electronic check,104.2,5568.35,Yes,53.0,FALSE,TRUE,TRUE,TRUE,TRUE,1,53.44,FALSE,Two or More Lines,53.0,internet+phone
5386-THSLQ,Female,1,Yes,No,0,1,1,Bank transfer (automatic),45.55,3027.25,No,66.0,TRUE,FALSE,TRUE,FALSE,FALSE,1,66.46,FALSE,No Phone Service,66.0,internet
5387-ASZNZ,Female,1,No,No,2,1,1,Credit card (automatic),63.85,4174.35,No,65.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,65.38,FALSE,Two or More Lines,65.0,internet+phone
5389-FFVKB,Male,1,Yes,No,1,2,0,Credit card (automatic),80.3,2483.05,Yes,31.0,FALSE,TRUE,TRUE,TRUE,TRUE,1,30.92,FALSE,One Line,31.0,internet+phone
5392-AKEMH,Female,0,No,No,1,1,0,Electronic check,45.05,523.1,No,12.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,11.61,FALSE,One Line,12.0,internet+phone
5393-HJZSM,Female,0,Yes,Yes,1,1,0,Bank transfer (automatic),76.3,2404.15,No,32.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,31.51,FALSE,One Line,32.0,internet+phone
5393-RXQSZ,Male,0,No,No,1,2,0,Electronic check,79.6,79.6,Yes,1.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,1,FALSE,One Line,1.0,internet+phone
5394-MEITZ,Female,0,Yes,Yes,1,1,2,Bank transfer (automatic),80.6,4946.7,No,61.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,61.37,FALSE,One Line,61.0,internet+phone
5394-SVGJV,Male,0,No,No,2,2,0,Bank transfer (automatic),98.8,3475.55,Yes,35.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,35.18,FALSE,Two or More Lines,35.0,internet+phone
5396-IZEPB,Male,0,No,No,1,0,0,Credit card (automatic),19.7,180.7,No,9.0,FALSE,FALSE,FALSE,TRUE,FALSE,0,9.17,FALSE,One Line,9.0,phone
5397-NSKQG,Male,0,Yes,Yes,0,1,2,Credit card (automatic),50.9,3281.65,No,64.0,FALSE,FALSE,TRUE,FALSE,FALSE,3,64.47,FALSE,No Phone Service,64.0,internet
5397-TUPSH,Male,1,Yes,No,1,2,1,Bank transfer (automatic),70.95,4555.2,No,64.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,64.2,FALSE,One Line,64.0,internet+phone
5399-ZIMKF,Male,0,No,No,1,2,0,Electronic check,74.65,383.65,No,5.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,5.14,FALSE,One Line,5.0,internet+phone
5402-HTOTQ,Male,0,No,No,2,1,0,Electronic check,55.3,875.35,No,16.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,15.83,FALSE,Two or More Lines,16.0,internet+phone
5404-GGUKR,Male,0,No,No,1,1,0,Electronic check,51.35,262.3,No,5.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,5.11,FALSE,One Line,5.0,internet+phone
5405-ZMYXQ,Female,0,No,No,2,2,0,Credit card (automatic),74.6,548.9,No,7.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,7.36,FALSE,Two or More Lines,7.0,internet+phone
5406-KGRMX,Female,0,No,No,2,0,2,Electronic check,24.55,1719.15,No,70.0,TRUE,FALSE,FALSE,TRUE,FALSE,0,70.03,FALSE,Two or More Lines,70.0,phone
5414-OFQCB,Male,0,No,No,2,2,2,Credit card (automatic),90.45,5229.8,No,58.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,57.82,FALSE,Two or More Lines,58.0,internet+phone
5419-CONWX,Female,1,No,No,1,2,0,Credit card (automatic),99.8,442.85,Yes,4.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,4.44,FALSE,One Line,4.0,internet+phone
5419-JKZNQ,Male,1,Yes,No,2,2,0,Mailed check,77.9,2351.45,No,30.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,30.19,FALSE,Two or More Lines,30.0,internet+phone
5419-JPRRN,Male,0,No,No,2,2,0,Electronic check,101.45,101.45,Yes,1.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,1,FALSE,Two or More Lines,1.0,internet+phone
5419-KLXBN,Female,0,Yes,Yes,1,2,0,Bank transfer (automatic),89.15,2257.75,Yes,25.0,TRUE,TRUE,TRUE,TRUE,TRUE,3,25.33,FALSE,One Line,25.0,internet+phone
5423-BHIXO,Female,0,No,No,2,1,0,Electronic check,54.2,1739.6,No,32.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,32.1,FALSE,Two or More Lines,32.0,internet+phone
5424-RLQLC,Male,0,No,No,1,1,0,Mailed check,59.65,638.95,No,11.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,10.71,FALSE,One Line,11.0,internet+phone
5429-LWCMV,Female,0,No,No,2,2,0,Electronic check,89.15,1057.55,No,12.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,11.86,FALSE,Two or More Lines,12.0,internet+phone
5433-KYGHE,Female,0,No,Yes,2,2,0,Mailed check,86,1164.05,No,14.0,TRUE,FALSE,TRUE,TRUE,TRUE,2,13.54,FALSE,Two or More Lines,14.0,internet+phone
5438-QMDDL,Female,0,Yes,No,1,1,0,Mailed check,59.8,1130.85,No,19.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,18.91,FALSE,One Line,19.0,internet+phone
5439-WIKXB,Male,1,Yes,No,1,2,0,Electronic check,94.55,3851.45,No,41.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,40.73,FALSE,One Line,41.0,internet+phone
5440-FLBQG,Male,1,Yes,No,2,2,2,Bank transfer (automatic),108.4,7318.2,Yes,68.0,FALSE,TRUE,TRUE,TRUE,TRUE,1,67.51,FALSE,Two or More Lines,68.0,internet+phone
5440-VHLUL,Male,0,No,No,2,2,1,Bank transfer (automatic),105.2,7386.05,No,70.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,70.21,FALSE,Two or More Lines,70.0,internet+phone
5442-BHQNG,Female,0,No,No,1,2,0,Electronic check,70.35,139.25,No,2.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,1.98,FALSE,One Line,2.0,internet+phone
5442-BXVND,Female,0,Yes,Yes,2,0,0,Bank transfer (automatic),24.25,838.5,No,35.0,TRUE,FALSE,FALSE,TRUE,FALSE,3,34.58,FALSE,Two or More Lines,35.0,phone
5442-PPTJY,Male,0,Yes,Yes,1,0,2,Mailed check,19.7,258.35,No,13.0,FALSE,FALSE,FALSE,TRUE,FALSE,3,13.11,FALSE,One Line,13.0,phone
5442-UTCVD,Male,0,No,Yes,2,2,0,Electronic check,91.85,257.05,Yes,3.0,FALSE,TRUE,TRUE,TRUE,TRUE,2,2.8,FALSE,Two or More Lines,3.0,internet+phone
5442-XSDCW,Male,0,Yes,Yes,1,2,0,Bank transfer (automatic),79.5,868.5,Yes,11.0,FALSE,TRUE,TRUE,TRUE,TRUE,3,10.92,FALSE,One Line,11.0,internet+phone
5443-SCMKX,Female,0,Yes,No,2,2,1,Electronic check,94.3,5610.15,No,59.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,59.49,FALSE,Two or More Lines,59.0,internet+phone
5445-GLVOT,Female,0,No,No,1,1,0,Electronic check,49.8,1049.05,No,21.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,21.07,FALSE,One Line,21.0,internet+phone
